Request id,Pickup point,Driver id,Status,Request date,Request time,Drop  date,Drop time,Trip Duration (mins)
1465,City,263,Completed,12-07-2016,04:59:00,12-07-2016,06:17:00,78
1686,City,263,Completed,12-07-2016,07:49:00,12-07-2016,09:02:00,73
2642,City,263,Completed,12-07-2016,22:33:00,12-07-2016,23:34:00,61
2907,Airport,263,Completed,13-07-2016,06:05:43,13-07-2016,07:11:55,66.2
3408,City,263,Completed,13-07-2016,15:27:17,13-07-2016,16:17:36,50.31666667
4488,City,263,Completed,14-07-2016,08:59:00,14-07-2016,09:34:51,35.85
6470,City,263,Completed,15-07-2016,20:17:05,15-07-2016,21:16:02,58.95
5,Airport,264,Completed,11-07-2016,00:36:00,11-07-2016,01:35:00,59
374,Airport,264,Completed,11-07-2016,08:10:00,11-07-2016,09:03:00,53
721,City,264,Completed,11-07-2016,14:56:00,11-07-2016,15:46:00,50
1130,City,264,Completed,11-07-2016,20:27:00,11-07-2016,21:42:00,75
2449,Airport,264,Completed,12-07-2016,20:26:00,12-07-2016,21:15:00,49
3755,Airport,264,Completed,13-07-2016,20:33:45,13-07-2016,21:34:37,60.86666667
4521,City,264,Completed,14-07-2016,09:15:54,14-07-2016,10:32:27,76.55
4977,City,264,Completed,14-07-2016,18:44:08,14-07-2016,19:24:02,39.9
94,City,265,Completed,11-07-2016,04:59:00,11-07-2016,05:58:00,59
1197,City,265,Completed,11-07-2016,21:11:00,11-07-2016,22:01:00,50
1633,Airport,265,Completed,12-07-2016,07:07:00,12-07-2016,08:07:00,60
1930,City,265,Completed,12-07-2016,11:14:00,12-07-2016,12:13:00,59
6451,City,265,Completed,15-07-2016,20:07:23,15-07-2016,21:05:28,58.08333333
389,City,266,Completed,11-07-2016,08:20:00,11-07-2016,09:17:00,57
712,Airport,266,Completed,11-07-2016,14:31:00,11-07-2016,15:01:00,30
972,Airport,266,Completed,11-07-2016,18:52:00,11-07-2016,19:44:00,52
1811,City,266,Completed,12-07-2016,09:14:00,12-07-2016,10:07:00,53
2126,City,266,Completed,12-07-2016,16:52:00,12-07-2016,18:02:00,70
3383,City,266,Completed,13-07-2016,14:26:01,13-07-2016,15:07:07,41.1
3594,City,266,Completed,13-07-2016,18:31:35,13-07-2016,19:39:13,67.63333333
4337,City,266,Completed,14-07-2016,07:10:55,14-07-2016,07:42:17,31.36666667
4694,Airport,266,Completed,14-07-2016,13:01:58,14-07-2016,13:38:15,36.28333333
5891,Airport,266,Completed,15-07-2016,09:37:46,15-07-2016,10:34:23,56.61666667
6035,Airport,266,Completed,15-07-2016,12:59:50,15-07-2016,13:51:26,51.6
2604,City,267,Completed,12-07-2016,22:05:00,12-07-2016,22:51:00,46
2761,City,267,Completed,13-07-2016,03:55:10,13-07-2016,05:06:41,71.51666667
3496,Airport,267,Completed,13-07-2016,17:37:32,13-07-2016,18:33:37,56.08333333
4950,City,267,Completed,14-07-2016,18:29:55,14-07-2016,19:24:59,55.06666667
6762,Airport,267,Completed,15-07-2016,00:07:29,15-07-2016,00:52:50,45.35
5825,Airport,267,Completed,15-07-2016,08:54:52,15-07-2016,09:52:31,57.65
251,Airport,268,Completed,11-07-2016,06:36:00,11-07-2016,07:08:00,32
618,City,268,Completed,11-07-2016,12:01:00,11-07-2016,13:03:00,62
1595,Airport,268,Completed,12-07-2016,06:34:00,12-07-2016,07:10:00,36
2087,Airport,268,Completed,12-07-2016,15:49:00,12-07-2016,16:56:00,67
3334,Airport,268,Completed,13-07-2016,12:35:31,13-07-2016,13:30:18,54.78333333
3950,City,268,Completed,13-07-2016,22:41:50,13-07-2016,23:34:24,52.56666667
4378,City,268,Completed,14-07-2016,07:36:48,14-07-2016,08:22:15,45.45
4714,City,268,Completed,14-07-2016,13:30:24,14-07-2016,14:04:20,33.93333333
4777,City,268,Completed,14-07-2016,16:21:08,14-07-2016,16:52:28,31.33333333
5619,Airport,268,Completed,15-07-2016,06:30:21,15-07-2016,07:39:36,69.25
6649,Airport,268,Completed,15-07-2016,22:07:56,15-07-2016,23:23:44,75.8
596,City,269,Completed,11-07-2016,11:30:00,11-07-2016,12:28:00,58
910,Airport,269,Completed,11-07-2016,18:21:00,11-07-2016,19:01:00,40
1751,Airport,269,Completed,12-07-2016,08:39:00,12-07-2016,09:29:00,50
1952,City,269,Completed,12-07-2016,11:30:00,12-07-2016,12:21:00,51
2814,City,269,Completed,13-07-2016,05:09:48,13-07-2016,06:08:39,58.85
3425,City,269,Completed,13-07-2016,15:52:00,13-07-2016,16:23:36,31.6
4525,Airport,269,Completed,14-07-2016,09:27:27,14-07-2016,10:18:27,51
4661,City,269,Completed,14-07-2016,12:20:51,14-07-2016,12:57:06,36.25
5533,City,269,Completed,15-07-2016,05:20:37,15-07-2016,06:25:46,65.15
6101,City,269,Completed,15-07-2016,14:52:02,15-07-2016,16:03:55,71.88333333
95,Airport,270,Completed,11-07-2016,04:54:00,11-07-2016,06:03:00,69
944,City,270,Completed,11-07-2016,18:35:00,11-07-2016,19:09:00,34
1066,Airport,270,Completed,11-07-2016,19:58:00,11-07-2016,20:51:00,53
1592,City,270,Completed,12-07-2016,06:37:00,12-07-2016,07:48:00,71
2461,Airport,270,Completed,12-07-2016,20:32:00,12-07-2016,21:32:00,60
3039,Airport,270,Completed,13-07-2016,07:34:49,13-07-2016,08:14:35,39.76666667
3768,City,270,Completed,13-07-2016,20:39:10,13-07-2016,21:24:14,45.06666667
4277,City,270,Completed,14-07-2016,06:22:48,14-07-2016,07:19:20,56.53333333
4658,City,270,Completed,14-07-2016,12:08:47,14-07-2016,13:05:45,56.96666667
6111,City,270,Completed,15-07-2016,15:03:22,15-07-2016,16:15:36,72.23333333
559,City,271,Completed,11-07-2016,10:14:00,11-07-2016,11:03:00,49
860,City,271,Completed,11-07-2016,17:56:00,11-07-2016,18:39:00,43
1724,City,271,Completed,12-07-2016,08:19:00,12-07-2016,09:27:00,68
4409,City,271,Completed,14-07-2016,08:10:55,14-07-2016,09:17:44,66.81666667
5534,City,271,Completed,15-07-2016,05:20:08,15-07-2016,05:54:26,34.3
5908,Airport,271,Completed,15-07-2016,09:56:21,15-07-2016,11:08:19,71.96666667
597,Airport,272,Completed,11-07-2016,11:30:00,11-07-2016,12:12:00,42
1417,City,272,Completed,12-07-2016,03:37:00,12-07-2016,04:09:00,32
1714,Airport,272,Completed,12-07-2016,08:14:00,12-07-2016,09:22:00,68
1919,City,272,Completed,12-07-2016,10:59:00,12-07-2016,12:13:00,74
3256,Airport,272,Completed,13-07-2016,10:08:03,13-07-2016,10:48:29,40.43333333
5286,City,272,Completed,14-07-2016,21:40:48,14-07-2016,22:28:36,47.8
5526,City,272,Completed,15-07-2016,05:19:00,15-07-2016,06:13:40,54.66666667
5905,Airport,272,Completed,15-07-2016,09:51:06,15-07-2016,10:29:06,38
6231,Airport,272,Completed,15-07-2016,17:45:25,15-07-2016,18:24:44,39.31666667
258,Airport,273,Completed,11-07-2016,06:36:00,11-07-2016,07:19:00,43
723,City,273,Completed,11-07-2016,15:03:00,11-07-2016,15:54:00,51
930,City,273,Completed,11-07-2016,18:27:00,11-07-2016,19:08:00,41
1498,City,273,Completed,12-07-2016,05:30:00,12-07-2016,06:15:00,45
2553,Airport,273,Completed,12-07-2016,21:23:00,12-07-2016,22:44:00,81
3777,Airport,273,Completed,13-07-2016,20:47:31,13-07-2016,21:28:07,40.6
3914,City,273,Completed,13-07-2016,22:09:53,13-07-2016,22:40:43,30.83333333
4114,City,273,Completed,14-07-2016,04:04:43,14-07-2016,04:42:17,37.56666667
5703,Airport,273,Completed,15-07-2016,07:27:53,15-07-2016,08:23:13,55.33333333
5888,City,273,Completed,15-07-2016,09:38:06,15-07-2016,10:35:38,57.53333333
6042,Airport,273,Completed,15-07-2016,13:09:43,15-07-2016,14:30:50,81.11666667
6150,Airport,273,Completed,15-07-2016,16:21:43,15-07-2016,17:20:32,58.81666667
410,City,274,Completed,11-07-2016,08:34:00,11-07-2016,09:25:00,51
610,Airport,274,Completed,11-07-2016,11:49:00,11-07-2016,12:58:00,69
719,Airport,274,Completed,11-07-2016,14:52:00,11-07-2016,15:32:00,40
1060,City,274,Completed,11-07-2016,19:50:00,11-07-2016,20:48:00,58
1929,City,274,Completed,12-07-2016,11:18:00,12-07-2016,12:16:00,58
2101,City,274,Completed,12-07-2016,16:10:00,12-07-2016,17:10:00,60
2282,City,274,Completed,12-07-2016,18:42:00,12-07-2016,19:45:00,63
3190,City,274,Completed,13-07-2016,09:28:16,13-07-2016,10:44:23,76.11666667
3412,City,274,Completed,13-07-2016,15:26:37,13-07-2016,16:04:48,38.18333333
3725,City,274,Completed,13-07-2016,20:00:58,13-07-2016,21:13:37,72.65
4612,City,274,Completed,14-07-2016,10:41:28,14-07-2016,11:31:43,50.25
5033,Airport,274,Completed,14-07-2016,19:16:11,14-07-2016,20:06:00,49.81666667
5764,City,274,Completed,15-07-2016,08:17:31,15-07-2016,09:01:46,44.25
6750,Airport,274,Completed,15-07-2016,23:51:42,16-07-2016,00:49:54,-1381.8
314,Airport,275,Completed,11-07-2016,07:28:00,11-07-2016,08:15:00,47
757,Airport,275,Completed,11-07-2016,16:01:00,11-07-2016,16:52:00,51
2123,City,275,Completed,12-07-2016,16:45:00,12-07-2016,17:40:00,55
2824,City,275,Completed,13-07-2016,05:10:28,13-07-2016,06:29:18,78.83333333
3445,Airport,275,Completed,13-07-2016,16:39:52,13-07-2016,17:22:26,42.56666667
3690,Airport,275,Completed,13-07-2016,19:43:33,13-07-2016,20:48:13,64.66666667
5440,Airport,275,Completed,15-07-2016,03:04:32,15-07-2016,04:04:20,59.8
6090,Airport,275,Completed,15-07-2016,14:31:47,15-07-2016,15:09:22,37.58333333
303,Airport,276,Completed,11-07-2016,07:19:00,11-07-2016,08:01:00,42
560,Airport,276,Completed,11-07-2016,10:16:00,11-07-2016,11:25:00,69
1319,City,276,Completed,11-07-2016,22:48:00,11-07-2016,23:43:00,55
1493,Airport,276,Completed,12-07-2016,05:28:00,12-07-2016,06:22:00,54
1662,City,276,Completed,12-07-2016,07:27:00,12-07-2016,08:32:00,65
2020,City,276,Completed,12-07-2016,13:40:00,12-07-2016,14:37:00,57
2407,City,276,Completed,12-07-2016,19:57:00,12-07-2016,20:47:00,50
2818,Airport,276,Completed,13-07-2016,05:05:59,13-07-2016,05:37:28,31.48333333
3827,City,276,Completed,13-07-2016,21:10:35,13-07-2016,22:09:18,58.71666667
4421,City,276,Completed,14-07-2016,08:16:58,14-07-2016,09:20:40,63.7
5673,Airport,276,Completed,15-07-2016,07:05:19,15-07-2016,07:39:49,34.5
6372,Airport,276,Completed,15-07-2016,19:09:35,15-07-2016,19:37:24,27.81666667
6563,City,276,Completed,15-07-2016,21:03:48,15-07-2016,22:21:22,77.56666667
579,City,277,Completed,11-07-2016,11:04:00,11-07-2016,12:02:00,58
689,City,277,Completed,11-07-2016,13:45:00,11-07-2016,14:19:00,34
724,Airport,277,Completed,11-07-2016,15:06:00,11-07-2016,15:42:00,36
1499,City,277,Completed,12-07-2016,05:30:00,12-07-2016,06:18:00,48
3960,Airport,277,Completed,13-07-2016,22:52:41,13-07-2016,23:33:44,41.05
4919,Airport,277,Completed,14-07-2016,18:16:47,14-07-2016,18:54:51,38.06666667
6334,Airport,277,Completed,15-07-2016,18:43:20,15-07-2016,19:50:18,66.96666667
1577,Airport,278,Completed,12-07-2016,06:22:00,12-07-2016,07:37:00,75
2197,Airport,278,Completed,12-07-2016,17:53:00,12-07-2016,18:27:00,34
2509,City,278,Completed,12-07-2016,21:01:00,12-07-2016,21:51:00,50
3514,Airport,278,Completed,13-07-2016,17:42:12,13-07-2016,18:29:48,47.6
4588,City,278,Completed,14-07-2016,10:01:28,14-07-2016,11:11:25,69.95
5929,Airport,278,Completed,15-07-2016,10:06:37,15-07-2016,10:53:39,47.03333333
6335,City,278,Completed,15-07-2016,18:45:58,15-07-2016,19:18:27,32.48333333
375,Airport,279,Completed,11-07-2016,08:07:00,11-07-2016,09:26:00,79
555,City,279,Completed,11-07-2016,10:16:00,11-07-2016,11:01:00,45
622,Airport,279,Completed,11-07-2016,12:01:00,11-07-2016,13:15:00,74
1975,City,279,Completed,12-07-2016,12:17:00,12-07-2016,13:34:00,77
2831,Airport,279,Completed,13-07-2016,05:22:17,13-07-2016,06:26:06,63.81666667
3085,Airport,279,Completed,13-07-2016,08:18:54,13-07-2016,08:55:31,36.61666667
3418,City,279,Completed,13-07-2016,15:37:16,13-07-2016,16:45:57,68.68333333
3915,City,279,Completed,13-07-2016,22:08:31,13-07-2016,23:26:52,78.35
4443,Airport,279,Completed,14-07-2016,08:29:44,14-07-2016,09:40:20,70.6
5686,City,279,Completed,15-07-2016,07:19:13,15-07-2016,08:22:44,63.51666667
6120,Airport,279,Completed,15-07-2016,15:21:39,15-07-2016,16:06:05,44.43333333
6274,Airport,279,Completed,15-07-2016,18:18:34,15-07-2016,19:02:40,44.1
6364,City,279,Completed,15-07-2016,19:11:18,15-07-2016,19:50:39,39.35
89,City,280,Completed,11-07-2016,04:52:00,11-07-2016,05:51:00,59
805,Airport,280,Completed,11-07-2016,17:19:00,11-07-2016,18:18:00,59
2836,City,280,Completed,13-07-2016,05:20:12,13-07-2016,06:22:58,62.76666667
3298,City,280,Completed,13-07-2016,11:44:06,13-07-2016,12:47:18,63.2
5506,City,280,Completed,15-07-2016,05:06:18,15-07-2016,05:41:21,35.05
6159,City,280,Completed,15-07-2016,16:35:35,15-07-2016,17:23:29,47.9
6492,City,280,Completed,15-07-2016,20:31:29,15-07-2016,21:18:30,47.01666667
592,City,281,Completed,11-07-2016,11:18:00,11-07-2016,11:54:00,36
737,Airport,281,Completed,11-07-2016,15:30:00,11-07-2016,16:04:00,34
1108,City,281,Completed,11-07-2016,20:11:00,11-07-2016,20:53:00,42
1387,Airport,281,Completed,12-07-2016,01:33:00,12-07-2016,02:18:00,45
2311,Airport,281,Completed,12-07-2016,19:00:00,12-07-2016,19:56:00,56
2887,City,281,Completed,13-07-2016,05:50:50,13-07-2016,06:28:37,37.78333333
3283,City,281,Completed,13-07-2016,10:51:27,13-07-2016,11:36:14,44.78333333
4341,City,281,Completed,14-07-2016,07:14:10,14-07-2016,08:26:03,71.88333333
5025,Airport,281,Completed,14-07-2016,19:05:58,14-07-2016,20:08:00,62.03333333
5437,Airport,281,Completed,15-07-2016,02:59:50,15-07-2016,03:57:34,57.73333333
5652,City,281,Completed,15-07-2016,06:56:07,15-07-2016,08:07:42,71.58333333
672,Airport,282,Completed,11-07-2016,13:20:00,11-07-2016,14:22:00,62
1578,Airport,282,Completed,12-07-2016,06:25:00,12-07-2016,07:42:00,77
4506,City,282,Completed,14-07-2016,09:09:42,14-07-2016,10:08:17,58.58333333
4762,City,282,Completed,14-07-2016,15:22:12,14-07-2016,16:19:27,57.25
6081,City,282,Completed,15-07-2016,14:22:48,15-07-2016,15:12:20,49.53333333
6503,City,282,Completed,15-07-2016,20:30:34,15-07-2016,21:22:33,51.98333333
649,City,283,Completed,11-07-2016,12:42:00,11-07-2016,13:16:00,34
1040,City,283,Completed,11-07-2016,19:33:00,11-07-2016,20:15:00,42
1461,Airport,283,Completed,12-07-2016,04:58:00,12-07-2016,06:10:00,72
2497,City,283,Completed,12-07-2016,20:57:00,12-07-2016,21:42:00,45
2758,City,283,Completed,13-07-2016,03:48:21,13-07-2016,04:21:53,33.53333333
2991,Airport,283,Completed,13-07-2016,07:07:29,13-07-2016,08:07:22,59.88333333
3458,City,283,Completed,13-07-2016,17:04:29,13-07-2016,18:02:55,58.43333333
3830,Airport,283,Completed,13-07-2016,21:14:26,13-07-2016,22:02:10,47.73333333
6685,Airport,283,Completed,15-07-2016,22:34:55,15-07-2016,23:27:52,52.95
420,City,284,Completed,11-07-2016,08:37:00,11-07-2016,09:27:00,50
662,City,284,Completed,11-07-2016,12:58:00,11-07-2016,14:02:00,64
791,Airport,284,Completed,11-07-2016,16:55:00,11-07-2016,17:35:00,40
1164,City,284,Completed,11-07-2016,20:50:00,11-07-2016,21:39:00,49
2939,City,284,Completed,13-07-2016,06:25:15,13-07-2016,07:05:09,39.9
3867,City,284,Completed,13-07-2016,21:45:14,13-07-2016,22:24:40,39.43333333
4290,City,284,Completed,14-07-2016,06:36:01,14-07-2016,07:36:04,60.05
4400,Airport,284,Completed,14-07-2016,08:01:59,14-07-2016,08:44:13,42.23333333
5100,Airport,284,Completed,14-07-2016,19:58:08,14-07-2016,20:43:30,45.36666667
5956,City,284,Completed,15-07-2016,10:41:34,15-07-2016,11:44:04,62.5
6701,City,284,Completed,15-07-2016,22:55:07,15-07-2016,23:37:35,42.46666667
1,Airport,285,Completed,11-07-2016,00:20:00,11-07-2016,00:51:00,31
1923,City,285,Completed,12-07-2016,11:00:00,12-07-2016,12:00:00,60
3804,Airport,285,Completed,13-07-2016,21:00:54,13-07-2016,21:37:45,36.85
4876,Airport,285,Completed,14-07-2016,17:46:11,14-07-2016,18:23:17,37.1
5428,Airport,285,Completed,15-07-2016,02:28:34,15-07-2016,03:04:34,36
6452,City,285,Completed,15-07-2016,20:07:33,15-07-2016,20:48:05,40.53333333
6703,City,285,Completed,15-07-2016,22:51:55,15-07-2016,23:37:35,45.66666667
116,Airport,286,Completed,11-07-2016,05:07:00,11-07-2016,05:53:00,46
761,Airport,286,Completed,11-07-2016,16:11:00,11-07-2016,17:12:00,61
932,City,286,Completed,11-07-2016,18:28:00,11-07-2016,19:20:00,52
1217,City,286,Completed,11-07-2016,21:23:00,11-07-2016,22:39:00,76
1617,Airport,286,Completed,12-07-2016,06:53:00,12-07-2016,07:23:00,30
1849,Airport,286,Completed,12-07-2016,09:42:00,12-07-2016,10:28:00,46
2055,City,286,Completed,12-07-2016,14:54:00,12-07-2016,15:43:00,49
2841,Airport,286,Completed,13-07-2016,05:23:09,13-07-2016,05:53:14,30.08333333
5983,City,286,Completed,15-07-2016,11:41:07,15-07-2016,12:12:58,31.85
6016,Airport,286,Completed,15-07-2016,12:31:42,15-07-2016,13:19:49,48.11666667
845,City,287,Completed,11-07-2016,17:41:00,11-07-2016,18:57:00,76
1832,Airport,287,Completed,12-07-2016,09:36:00,12-07-2016,10:08:00,32
2740,Airport,287,Completed,13-07-2016,02:57:40,13-07-2016,04:06:25,68.75
3622,Airport,287,Completed,13-07-2016,18:57:45,13-07-2016,20:15:14,77.48333333
3979,City,287,Completed,13-07-2016,23:16:27,13-07-2016,23:46:08,29.68333333
5749,Airport,287,Completed,15-07-2016,07:59:14,15-07-2016,08:48:49,49.58333333
6633,City,287,Completed,15-07-2016,21:57:56,15-07-2016,22:49:32,51.6
1301,Airport,288,Completed,11-07-2016,22:30:00,11-07-2016,23:13:00,43
2203,City,288,Completed,12-07-2016,17:53:00,12-07-2016,18:30:00,37
2569,City,288,Completed,12-07-2016,21:37:00,12-07-2016,22:07:00,30
3621,Airport,288,Completed,13-07-2016,18:56:20,13-07-2016,19:35:35,39.25
4051,City,288,Completed,14-07-2016,01:09:39,14-07-2016,02:09:47,60.13333333
4831,City,288,Completed,14-07-2016,17:25:26,14-07-2016,18:31:31,66.08333333
158,City,289,Completed,11-07-2016,05:35:00,11-07-2016,06:41:00,66
1290,City,289,Completed,11-07-2016,22:23:00,11-07-2016,23:00:00,37
2441,City,289,Completed,12-07-2016,20:23:00,12-07-2016,21:25:00,62
3681,Airport,289,Completed,13-07-2016,19:31:38,13-07-2016,20:31:58,60.33333333
4511,Airport,289,Completed,14-07-2016,09:10:51,14-07-2016,10:18:58,68.11666667
4684,City,289,Completed,14-07-2016,12:53:03,14-07-2016,13:28:25,35.36666667
5606,City,289,Completed,15-07-2016,06:09:26,15-07-2016,07:23:32,74.1
5708,Airport,289,Completed,15-07-2016,07:35:03,15-07-2016,08:07:52,32.81666667
5960,Airport,289,Completed,15-07-2016,10:52:02,15-07-2016,11:29:14,37.2
6014,City,289,Completed,15-07-2016,12:31:09,15-07-2016,13:22:06,50.95
6193,City,289,Completed,15-07-2016,17:19:42,15-07-2016,18:06:25,46.71666667
6635,City,289,Completed,15-07-2016,22:01:09,15-07-2016,23:04:55,63.76666667
82,Airport,290,Completed,11-07-2016,04:47:00,11-07-2016,05:23:00,36
2518,Airport,290,Completed,12-07-2016,21:07:00,12-07-2016,22:10:00,63
2644,City,290,Completed,12-07-2016,22:39:00,12-07-2016,23:20:00,41
3280,Airport,290,Completed,13-07-2016,10:43:30,13-07-2016,11:23:53,40.38333333
3486,City,290,Completed,13-07-2016,17:23:53,13-07-2016,18:23:41,59.8
5297,City,290,Completed,14-07-2016,21:51:46,14-07-2016,22:25:10,33.4
5802,City,290,Completed,15-07-2016,08:43:21,15-07-2016,09:08:12,24.85
6675,City,290,Completed,15-07-2016,22:21:38,15-07-2016,23:21:50,60.2
2025,City,291,Completed,12-07-2016,13:56:00,12-07-2016,14:58:00,62
2270,City,291,Completed,12-07-2016,18:28:00,12-07-2016,19:17:00,49
3701,Airport,291,Completed,13-07-2016,19:46:35,13-07-2016,20:51:03,64.46666667
4618,City,291,Completed,14-07-2016,11:02:05,14-07-2016,11:40:50,38.75
4909,Airport,291,Completed,14-07-2016,18:03:53,14-07-2016,18:34:08,30.25
5578,City,291,Completed,15-07-2016,05:48:03,15-07-2016,06:43:14,55.18333333
6404,Airport,291,Completed,15-07-2016,19:24:59,15-07-2016,20:03:36,38.61666667
6623,City,291,Completed,15-07-2016,21:51:36,15-07-2016,23:12:06,80.5
6738,Airport,291,Completed,15-07-2016,23:45:13,16-07-2016,00:35:45,-1389.466667
497,City,292,Completed,11-07-2016,09:33:00,11-07-2016,10:09:00,36
1071,Airport,292,Completed,11-07-2016,19:58:00,11-07-2016,20:32:00,34
1709,City,292,Completed,12-07-2016,08:09:00,12-07-2016,09:11:00,62
2348,City,292,Completed,12-07-2016,19:21:00,12-07-2016,20:26:00,65
3342,Airport,292,Completed,13-07-2016,12:51:13,13-07-2016,13:35:00,43.78333333
1008,Airport,293,Completed,11-07-2016,19:05:00,11-07-2016,20:09:00,64
2430,City,293,Completed,12-07-2016,20:12:00,12-07-2016,20:44:00,32
3352,City,293,Completed,13-07-2016,13:26:29,13-07-2016,14:04:50,38.35
3748,City,293,Completed,13-07-2016,20:23:33,13-07-2016,21:26:11,62.63333333
5687,City,293,Completed,15-07-2016,07:15:09,15-07-2016,08:01:28,46.31666667
6724,Airport,293,Completed,15-07-2016,23:20:36,16-07-2016,00:10:16,-1390.333333
152,City,294,Completed,11-07-2016,05:29:00,11-07-2016,06:16:00,47
1207,Airport,294,Completed,11-07-2016,21:23:00,11-07-2016,22:32:00,69
1377,Airport,294,Completed,12-07-2016,00:54:00,12-07-2016,01:55:00,61
1606,Airport,294,Completed,12-07-2016,06:45:00,12-07-2016,07:50:00,65
1920,City,294,Completed,12-07-2016,10:56:00,12-07-2016,11:58:00,62
2856,Airport,294,Completed,13-07-2016,05:34:59,13-07-2016,06:46:52,71.88333333
3277,City,294,Completed,13-07-2016,10:41:55,13-07-2016,11:06:19,24.4
4501,City,294,Completed,14-07-2016,09:01:27,14-07-2016,09:51:58,50.51666667
5194,City,294,Completed,14-07-2016,20:42:51,14-07-2016,21:26:49,43.96666667
5519,Airport,294,Completed,15-07-2016,05:11:57,15-07-2016,05:55:55,43.96666667
6509,City,294,Completed,15-07-2016,20:32:52,15-07-2016,21:50:36,77.73333333
476,City,295,Completed,11-07-2016,09:24:00,11-07-2016,10:02:00,38
1052,Airport,295,Completed,11-07-2016,19:42:00,11-07-2016,20:54:00,72
1743,Airport,295,Completed,12-07-2016,08:28:00,12-07-2016,09:10:00,42
3157,Airport,295,Completed,13-07-2016,09:02:47,13-07-2016,09:47:47,45
5255,Airport,295,Completed,14-07-2016,21:19:45,14-07-2016,22:09:36,49.85
6475,City,295,Completed,15-07-2016,20:20:10,15-07-2016,21:02:25,42.25
477,City,296,Completed,11-07-2016,09:28:00,11-07-2016,10:41:00,73
643,City,296,Completed,11-07-2016,12:35:00,11-07-2016,13:20:00,45
1152,Airport,296,Completed,11-07-2016,20:39:00,11-07-2016,21:28:00,49
1333,City,296,Completed,11-07-2016,23:17:00,12-07-2016,00:15:00,-1382
1659,City,296,Completed,12-07-2016,07:24:00,12-07-2016,08:14:00,50
2657,Airport,296,Completed,12-07-2016,23:11:00,13-07-2016,00:28:33,-1362.45
2898,Airport,296,Completed,13-07-2016,06:01:11,13-07-2016,07:04:39,63.46666667
3852,Airport,296,Completed,13-07-2016,21:38:20,13-07-2016,22:24:52,46.53333333
5342,City,296,Completed,14-07-2016,22:38:38,14-07-2016,23:21:22,42.73333333
5634,Airport,296,Completed,15-07-2016,06:44:16,15-07-2016,07:10:49,26.55
30,Airport,297,Completed,11-07-2016,02:04:00,11-07-2016,02:37:00,33
195,City,297,Completed,11-07-2016,06:05:00,11-07-2016,06:52:00,47
993,City,297,Completed,11-07-2016,19:00:00,11-07-2016,19:41:00,41
1774,Airport,297,Completed,12-07-2016,08:53:00,12-07-2016,10:00:00,67
2648,City,297,Completed,12-07-2016,22:50:00,12-07-2016,23:44:00,54
2979,Airport,297,Completed,13-07-2016,06:58:03,13-07-2016,07:58:34,60.51666667
3676,City,297,Completed,13-07-2016,19:28:20,13-07-2016,20:30:48,62.46666667
4041,Airport,297,Completed,14-07-2016,00:38:29,14-07-2016,01:12:21,33.86666667
4147,Airport,297,Completed,14-07-2016,04:54:07,14-07-2016,06:00:11,66.06666667
4859,Airport,297,Completed,14-07-2016,17:34:16,14-07-2016,18:30:48,56.53333333
6067,Airport,297,Completed,15-07-2016,13:55:13,15-07-2016,14:56:02,60.81666667
1690,Airport,298,Completed,12-07-2016,07:52:00,12-07-2016,08:56:00,64
2404,Airport,298,Completed,12-07-2016,20:00:00,12-07-2016,20:56:00,56
3313,City,298,Completed,13-07-2016,12:01:34,13-07-2016,12:55:12,53.63333333
3559,City,298,Completed,13-07-2016,18:16:19,13-07-2016,19:25:22,69.05
4018,Airport,298,Completed,13-07-2016,23:57:31,14-07-2016,01:02:24,-1375.116667
4121,Airport,298,Completed,14-07-2016,04:29:45,14-07-2016,05:07:30,37.75
4224,City,298,Completed,14-07-2016,05:49:16,14-07-2016,06:54:57,65.68333333
4810,City,298,Completed,14-07-2016,17:16:21,14-07-2016,18:01:28,45.11666667
5295,City,298,Completed,14-07-2016,21:48:59,14-07-2016,22:41:48,52.81666667
5381,Airport,298,Completed,14-07-2016,23:56:41,15-07-2016,00:39:24,-1397.283333
6271,City,298,Completed,15-07-2016,18:14:56,15-07-2016,18:59:11,44.25
1244,City,299,Completed,11-07-2016,21:38:00,11-07-2016,22:15:00,37
2249,City,299,Completed,12-07-2016,18:24:00,12-07-2016,19:09:00,45
3045,Airport,299,Completed,13-07-2016,07:39:52,13-07-2016,08:30:57,51.08333333
3817,Airport,299,Completed,13-07-2016,21:12:43,13-07-2016,22:05:34,52.85
4481,City,299,Completed,14-07-2016,08:46:30,14-07-2016,09:54:56,68.43333333
5160,City,299,Completed,14-07-2016,20:28:32,14-07-2016,21:12:48,44.26666667
6304,City,299,Completed,15-07-2016,18:31:31,15-07-2016,19:19:30,47.98333333
1315,Airport,300,Completed,11-07-2016,22:54:00,11-07-2016,23:35:00,41
2924,City,300,Completed,13-07-2016,06:31:22,13-07-2016,07:20:52,49.5
3324,Airport,300,Completed,13-07-2016,12:33:21,13-07-2016,13:16:03,42.7
3935,Airport,300,Completed,13-07-2016,22:26:08,13-07-2016,23:43:13,77.08333333
5844,Airport,300,Completed,15-07-2016,09:07:09,15-07-2016,09:56:07,48.96666667
2905,City,1,Cancelled,13-07-2016,06:08:41,,,
4805,City,1,Cancelled,14-07-2016,17:07:58,,,
5202,Airport,1,Cancelled,14-07-2016,20:51:37,,,
5927,City,1,Cancelled,15-07-2016,10:12:40,,,
